id,name,created_at,updated_at,9h00 - A,9h00 - B,9h00 - C,9h00 - D,10h30 - A,10h30 - B,10h30 - C,10h30 - D,13h00 - A,13h00 - B,13h00 - C,13h00 - D,14h30 - A,14h30 - B,Identifiant de l'élément,Dernière mise à jour
11155031129,2026-02-01 20:37:23,2026-02-01T20:37:24Z,2026-02-01T20:37:24Z,,,,,,,,,,,,,,,11155031129,2026-02-01 20:37:24 UTC
11155095004,2026-02-01 20:37:24,2026-02-01T20:37:25Z,2026-02-01T20:37:25Z,,,,,,,,,,,,,,,11155095004,2026-02-01 20:37:25 UTC
11155022601,2026-02-01 20:37:26,2026-02-01T20:37:27Z,2026-02-01T20:37:27Z,,,,,,,,,,,,,,,11155022601,2026-02-01 20:37:27 UTC
11155014625,2026-02-01 20:37:33,2026-02-01T20:37:34Z,2026-02-01T20:37:34Z,,,,,,,,,,,,,,,11155014625,2026-02-01 20:37:34 UTC
11155025288,2026-02-01 20:37:45,2026-02-01T20:37:46Z,2026-02-01T20:37:46Z,,,,,,,,,,,,,,,11155025288,2026-02-01 20:37:46 UTC
11155041610,2026-02-01 20:38:12,2026-02-01T20:38:13Z,2026-02-01T20:38:13Z,,,,,,,,,,,,,,,11155041610,2026-02-01 20:38:13 UTC
11155031993,2026-02-01 20:38:22,2026-02-01T20:38:23Z,2026-02-01T20:38:23Z,,,,,,,Être dehors et en action,Faire des sous équipes et plus de petit digue dans le but de travail toucher à tout les rôles,,,,,,,11155031993,2026-02-01 20:38:23 UTC
11155053185,2026-02-01 20:38:31,2026-02-01T20:38:32Z,2026-02-01T20:38:32Z,,,,,,,"Pratique, toute les positions",S/o,,,,,,,11155053185,2026-02-01 20:38:32 UTC
11155030723,2026-02-01 20:40:00,2026-02-01T20:40:02Z,2026-02-01T20:40:02Z,,,Expertise formateur,S/o,,,,,,,,,,,11155030723,2026-02-01 20:40:02 UTC
11155054094,2026-02-01 20:41:35,2026-02-01T20:41:37Z,2026-02-01T20:41:37Z,,,,,,,,,,,L'instructeur a de bonnes connaissances,"Le contrôle de la classe a réellement nuit au fonctionnement du groupe... j'ai eu l'impression que tout le monde essayait d'enseigner aux autres en fonction de son expertise ou pas, sans laisser l'enseignant qui semble etre réellement l'expert donné les informations,  plusieurs le contredisait ou essayait d'en dire toujours plus que lui",,,11155054094,2026-02-01 20:41:37 UTC
11155026923,2026-02-01 20:42:32,2026-02-01T20:42:33Z,2026-02-01T20:42:33Z,,,,,,,,,,,,,,,11155026923,2026-02-01 20:42:33 UTC
11155097417,2026-02-01 20:42:32,2026-02-01T20:42:33Z,2026-02-01T20:42:33Z,,,,,,,,,,,,Ajouter des exemples locales,,,11155097417,2026-02-01 20:42:33 UTC
11155054327,2026-02-01 20:42:35,2026-02-01T20:42:36Z,2026-02-01T20:42:36Z,,,,,,,,,,,,,,,11155054327,2026-02-01 20:42:36 UTC
11155057202,2026-02-01 20:42:39,2026-02-01T20:42:40Z,2026-02-01T20:42:40Z,,,,,,,,,,,,,,,11155057202,2026-02-01 20:42:40 UTC
11155054535,2026-02-01 20:42:42,2026-02-01T20:42:43Z,2026-02-01T20:42:43Z,,,Aide et organisation,Adaptation au froid,,,,,,,,,,,11155054535,2026-02-01 20:42:43 UTC
11155097530,2026-02-01 20:42:44,2026-02-01T20:42:45Z,2026-02-01T20:42:45Z,,,,,,,,,,,,,,,11155097530,2026-02-01 20:42:45 UTC
11155057699,2026-02-01 20:43:16,2026-02-01T20:43:17Z,2026-02-01T20:43:17Z,,,,,,,Explication claires,Gants non adaptés,,,,,,,11155057699,2026-02-01 20:43:17 UTC
11155061159,2026-02-01 20:43:34,2026-02-01T20:43:34Z,2026-02-01T20:43:34Z,,,,,,,Bien,L’explication n’était pas claire,,,,,,,11155061159,2026-02-01 20:43:34 UTC
11155059530,2026-02-01 20:44:02,2026-02-01T20:44:10Z,2026-02-01T20:44:10Z,,,,,,,,,,,Images fortes,,,,11155059530,2026-02-01 20:44:10 UTC
11155065537,2026-02-01 20:44:18,2026-02-01T20:44:19Z,2026-02-01T20:44:19Z,,,,,,,,,,,Vidéos et images à l'appui pertinent. On aurait pu faire toute une journée sur ça.,"Plus d'exemple de comment on a géré telle ou telle situation, debris.",,,11155065537,2026-02-01 20:44:19 UTC
11155065641,2026-02-01 20:44:28,2026-02-01T20:44:29Z,2026-02-01T20:44:29Z,,,,,,,,,,,Bien,Faire attention aux sensibilité de certaines personnes qui auraient des souvenirs de certaines sinistres,,,11155065641,2026-02-01 20:44:29 UTC
11155097749,2026-02-01 20:44:47,2026-02-01T20:44:48Z,2026-02-01T20:44:48Z,,,Présentation focalisée sur les objets,,,,,,,,,,,,11155097749,2026-02-01 20:44:48 UTC
11155067333,2026-02-01 20:45:07,2026-02-01T20:45:09Z,2026-02-01T20:45:09Z,,,,,,,,,,,,,,,11155067333,2026-02-01 20:45:09 UTC
11155061433,2026-02-01 20:45:15,2026-02-01T20:45:16Z,2026-02-01T20:45:16Z,,,,,,,,,,,,,,,11155061433,2026-02-01 20:45:16 UTC
11155060945,2026-02-01 20:49:43,2026-02-01T20:49:44Z,2026-02-01T20:49:44Z,,,,,,,Efficacité,,,,,,,,11155060945,2026-02-01 20:49:44 UTC
11155070843,2026-02-01 20:50:37,2026-02-01T20:50:37Z,2026-02-01T20:50:37Z,,,,,,,,,,,,,,,11155070843,2026-02-01 20:50:37 UTC
11155099613,2026-02-01 20:51:11,2026-02-01T20:51:12Z,2026-02-01T20:51:12Z,,,,,,,,,,,,,,,11155099613,2026-02-01 20:51:12 UTC
11155086424,2026-02-01 20:53:53,2026-02-01T20:53:55Z,2026-02-01T20:53:55Z,,,Tout,Rien,,,,,,,,,,,11155086424,2026-02-01 20:53:55 UTC
11155086560,2026-02-01 20:53:59,2026-02-01T20:54:00Z,2026-02-01T20:54:00Z,,,,,,,,,,,,,,,11155086560,2026-02-01 20:54:00 UTC
11155087970,2026-02-01 20:54:59,2026-02-01T20:55:01Z,2026-02-01T20:55:01Z,,,,,,,Tout,Rien,,,Tout,Rien,,,11155087970,2026-02-01 20:55:01 UTC
11155077123,2026-02-01 20:55:55,2026-02-01T20:55:56Z,2026-02-01T20:55:56Z,,,,,,,Démonstration en étape de chaque étape importante de la construction du digue de sac de sable,La coordination de l’activité était un peu désordonnée du au fait qu’il n'y avait pas la nomination de chef D’équipe définis,,,,,,,11155077123,2026-02-01 20:55:56 UTC
11155101084,2026-02-01 20:58:32,2026-02-01T20:58:34Z,2026-02-01T20:58:34Z,,,,,,,Bonne pratique merci,,,,,,,,11155101084,2026-02-01 20:58:34 UTC
11155125010,2026-02-01 21:08:06,2026-02-01T21:08:13Z,2026-02-01T21:08:13Z,,,Présentation concises,Faire des rappels sur les terminaulogie,,,,,,,,,,,11155125010,2026-02-01 21:08:13 UTC
11155367636,2026-02-01 22:05:26,2026-02-01T22:05:28Z,2026-02-01T22:05:28Z,,,,,,,,,,,,,,,11155367636,2026-02-01 22:05:28 UTC
11155299446,2026-02-01 22:05:50,2026-02-01T22:05:51Z,2026-02-01T22:05:51Z,,,,,,,,,,,,,,,11155299446,2026-02-01 22:05:51 UTC
11155689715,2026-02-02 00:01:30,2026-02-02T00:01:32Z,2026-02-02T00:01:32Z,,,,,,,Exercice de construction de digue très utile.,,,,,,,,11155689715,2026-02-02 00:01:32 UTC
11155691793,2026-02-02 00:01:44,2026-02-02T00:01:45Z,2026-02-02T00:01:45Z,,,,,,,,,,,,,,,11155691793,2026-02-02 00:01:45 UTC
11156049340,2026-02-02 01:17:09,2026-02-02T01:17:11Z,2026-02-02T01:17:11Z,,,,,,,,,,,,,,,11156049340,2026-02-02 01:17:11 UTC
11202298565,2026-02-05 22:31:35,2026-02-05T22:31:36Z,2026-02-05T22:31:36Z,,,,,,,Pratique super,Document expliquant les étapes,,,,,,,11202298565,2026-02-05 22:31:36 UTC
11202309890,2026-02-05 22:32:12,2026-02-05T22:32:14Z,2026-02-05T22:32:14Z,,,,,,,,,,,Instructeur très  intéressant,,,,11202309890,2026-02-05 22:32:14 UTC
11202290056,2026-02-05 22:32:36,2026-02-05T22:32:37Z,2026-02-05T22:32:37Z,,,,,,,,,,,,,,,11202290056,2026-02-05 22:32:37 UTC
11202317292,2026-02-05 22:32:55,2026-02-05T22:32:56Z,2026-02-05T22:32:56Z,,,Connais vraiment les objectifs maintenant,,,,,,,,,,,,11202317292,2026-02-05 22:32:56 UTC
11202327593,2026-02-05 22:33:51,2026-02-05T22:33:53Z,2026-02-05T22:33:53Z,,,,,,,,,,,Bon exemples par video,Plus de vidéo démontrant les divers dommages et débris des divers sunistres serait apprécié,,,11202327593,2026-02-05 22:33:53 UTC
11202372954,2026-02-05 22:38:35,2026-02-05T22:38:37Z,2026-02-05T22:38:37Z,,,,,,,Très bonne formation et demontration,Petits problèmes avec la Coordination / synchronisation des équipes afin d'accomplir la tâche.,,,,,,,11202372954,2026-02-05 22:38:37 UTC
11202382049,2026-02-05 22:40:25,2026-02-05T22:40:26Z,2026-02-05T22:40:26Z,,,Très bonne lecture et explications du formateur,S/O,,,,,,,,,,,11202382049,2026-02-05 22:40:26 UTC
11202831289,2026-02-05 23:39:43,2026-02-05T23:39:45Z,2026-02-05T23:39:45Z,,,,,,,,,,,,,,,11202831289,2026-02-05 23:39:45 UTC
11202841616,2026-02-05 23:40:12,2026-02-05T23:40:13Z,2026-02-05T23:40:13Z,,,,,,,,,,,,,,,11202841616,2026-02-05 23:40:13 UTC
11202855937,2026-02-05 23:40:28,2026-02-05T23:40:30Z,2026-02-05T23:40:30Z,,,,,,,,,,,,,,,11202855937,2026-02-05 23:40:30 UTC
11202831585,2026-02-05 23:40:47,2026-02-05T23:40:48Z,2026-02-05T23:40:48Z,,,,,,,,,,,,,,,11202831585,2026-02-05 23:40:48 UTC
11212781795,2026-02-06 23:57:41,2026-02-06T23:57:42Z,2026-02-06T23:57:42Z,,,,,,,,,,,,,,,11212781795,2026-02-06 23:57:42 UTC
11212777792,2026-02-06 23:58:22,2026-02-06T23:58:24Z,2026-02-06T23:58:24Z,,,,,,,Directives claires et précises,,,,,,,,11212777792,2026-02-06 23:58:24 UTC
11212788089,2026-02-06 23:59:50,2026-02-06T23:59:52Z,2026-02-06T23:59:52Z,,,,,,,,,,,,Explications un peu répétitives,,,11212788089,2026-02-06 23:59:52 UTC
11212774865,2026-02-07 00:00:26,2026-02-07T00:00:28Z,2026-02-07T00:00:28Z,,,,,,,,,,,,,,,11212774865,2026-02-07 00:00:28 UTC
11255775127,2026-02-12 02:06:26,2026-02-12T02:06:28Z,2026-02-12T02:06:28Z,,,,,,,,,,,,,,,11255775127,2026-02-12 02:06:28 UTC
11336187873,2026-02-22 19:18:21,2026-02-22T19:18:22Z,2026-02-22T19:18:22Z,,,,,,,,,,,Excellente présentation,Aucun,,,11336187873,2026-02-22 19:18:22 UTC
11336363575,2026-02-22 20:50:20,2026-02-22T20:50:21Z,2026-02-22T20:50:21Z,,,,,,,,,,,,,,,11336363575,2026-02-22 20:50:21 UTC
11336356659,2026-02-22 20:51:16,2026-02-22T20:51:18Z,2026-02-22T20:51:18Z,,,,,,,,,,,,,,,11336356659,2026-02-22 20:51:18 UTC
11336535249,2026-02-22 22:13:54,2026-02-22T22:13:56Z,2026-02-22T22:13:56Z,,,,,,,Plein de bon trucs et bonne explication sur les bonnes pratiques,,,,Beaucoup d’exemples de situations de sinistre,Donner plus d’exemples sur l’exécution de la tâche en elle même.,,,11336535249,2026-02-22 22:13:56 UTC
11343079077,2026-02-23 17:15:43,2026-02-23T17:15:45Z,2026-02-23T17:15:45Z,,,,,,,,,,,,,,,11343079077,2026-02-23 17:15:45 UTC
11510428833,2026-03-15 12:48:58,2026-03-15T12:48:59Z,2026-03-15T12:48:59Z,,,,,,,,,,,,,,,11510428833,2026-03-15 12:48:59 UTC
11510911990,2026-03-15 15:55:48,2026-03-15T15:55:50Z,2026-03-15T15:55:50Z,,,,Meilleure structure de présentation,,,,,,,,,,,11510911990,2026-03-15 15:55:50 UTC
11510926452,2026-03-15 15:56:38,2026-03-15T15:56:40Z,2026-03-15T15:56:40Z,,,,,,,,Meilleure structure de formation serait souhaitable au plan pratique,,,,,,,11510926452,2026-03-15 15:56:40 UTC
11510955468,2026-03-15 16:14:20,2026-03-15T16:14:22Z,2026-03-15T16:14:22Z,,,simple et prècis,utiliser aide visuel,,,,,,,,,,,11510955468,2026-03-15 16:14:22 UTC
11511025469,2026-03-15 16:57:23,2026-03-15T16:57:26Z,2026-03-15T16:57:26Z,,,,,,,Bonne organisation et bonne exploitation,Aucune,,,,,,,11511025469,2026-03-15 16:57:26 UTC
11511176211,2026-03-15 18:21:33,2026-03-15T18:21:34Z,2026-03-15T18:21:34Z,,,,,,,,,,,,,,,11511176211,2026-03-15 18:21:34 UTC
11511166247,2026-03-15 18:21:53,2026-03-15T18:21:55Z,2026-03-15T18:21:55Z,,,,,,,,,,,,,,,11511166247,2026-03-15 18:21:55 UTC
11511166303,2026-03-15 18:22:10,2026-03-15T18:22:11Z,2026-03-15T18:22:11Z,,,,,,,,,,,,,,,11511166303,2026-03-15 18:22:11 UTC
11511162720,2026-03-15 18:22:33,2026-03-15T18:22:34Z,2026-03-15T18:22:34Z,,,,,,,,,,,,,,,11511162720,2026-03-15 18:22:34 UTC
11511172796,2026-03-15 18:24:32,2026-03-15T18:24:34Z,2026-03-15T18:24:34Z,,,Interessant,,,,,,,,,,,,11511172796,2026-03-15 18:24:34 UTC
11511181375,2026-03-15 18:25:15,2026-03-15T18:25:17Z,2026-03-15T18:25:17Z,,,,,,,Très bien expliqué,Et instructif,,,,,,,11511181375,2026-03-15 18:25:17 UTC
11511187081,2026-03-15 18:25:56,2026-03-15T18:25:58Z,2026-03-15T18:25:58Z,,,,,,,,,,,,,,,11511187081,2026-03-15 18:25:58 UTC
11511187221,2026-03-15 18:26:21,2026-03-15T18:26:22Z,2026-03-15T18:26:22Z,,,,,,,,,,,,,,,11511187221,2026-03-15 18:26:22 UTC
11511187559,2026-03-15 18:28:00,2026-03-15T18:28:02Z,2026-03-15T18:28:02Z,,,,,,,,,,,,,,,11511187559,2026-03-15 18:28:02 UTC
11511328653,2026-03-15 19:39:53,2026-03-15T19:39:54Z,2026-03-15T19:39:54Z,,,,,,,,,,,,Présentatrice n'utilise pas les définitions standards en sécurité civile.  Trop d'interaction avec l'auditoire au détriment de la transmission claire et pertinente d'information.  Beaucoup trop d'exemples de sinistres dans lesquels la RIUSC ne serait pas interpellée. Il faudrait s'assurer que tous les formateurs utilisent les mêmes termes,,,11511328653,2026-03-15 19:39:54 UTC
11511346701,2026-03-15 19:51:53,2026-03-15T19:51:55Z,2026-03-15T19:51:55Z,,,,,,,,,,,,,,,11511346701,2026-03-15 19:51:55 UTC
11511331272,2026-03-15 19:52:32,2026-03-15T19:52:32Z,2026-03-15T19:52:32Z,,,,,,,,,,,,,,,11511331272,2026-03-15 19:52:32 UTC
11511342845,2026-03-15 19:52:41,2026-03-15T19:52:42Z,2026-03-15T19:52:42Z,,,,,,,La partie pratique et les explications,N/A,,,Belles exemple et participation de group,N/A,,,11511342845,2026-03-15 19:52:42 UTC
11511346925,2026-03-15 19:52:57,2026-03-15T19:52:59Z,2026-03-15T19:52:59Z,,,,,,,,,,,,,,,11511346925,2026-03-15 19:52:59 UTC
11511344981,2026-03-15 19:53:01,2026-03-15T19:53:02Z,2026-03-15T19:53:02Z,,,,,,,,,,,Bon,Aucune,,,11511344981,2026-03-15 19:53:02 UTC
11511341164,2026-03-15 19:53:34,2026-03-15T19:53:35Z,2026-03-15T19:53:35Z,,,,,,,,,,,Support visuel et interaction entre les personnes surtout celles qui ont vécu des sinistres,"Les vidéos sont super bons, en avoir d’autres de situations si possible",,,11511341164,2026-03-15 19:53:35 UTC
11511349848,2026-03-15 19:53:57,2026-03-15T19:53:59Z,2026-03-15T19:53:59Z,,,,,,,,,,,,,,,11511349848,2026-03-15 19:53:59 UTC
11511350010,2026-03-15 19:54:16,2026-03-15T19:54:17Z,2026-03-15T19:54:17Z,,,,,,,,,,,,,,,11511350010,2026-03-15 19:54:17 UTC
11511356415,2026-03-15 19:54:40,2026-03-15T19:54:41Z,2026-03-15T19:54:41Z,,,,Ras,,,,,,,,,,,11511356415,2026-03-15 19:54:41 UTC
11511363858,2026-03-15 19:54:40,2026-03-15T19:54:42Z,2026-03-15T19:54:42Z,,,,,,,,,,,,,,,11511363858,2026-03-15 19:54:42 UTC
11511358159,2026-03-15 19:55:08,2026-03-15T19:55:10Z,2026-03-15T19:55:10Z,,,,,,,,,,,,,,,11511358159,2026-03-15 19:55:10 UTC
11511348813,2026-03-15 19:55:17,2026-03-15T19:55:19Z,2026-03-15T19:55:19Z,,,,,,,,,,,,,,,11511348813,2026-03-15 19:55:19 UTC
11511350570,2026-03-15 19:55:20,2026-03-15T19:55:22Z,2026-03-15T19:55:22Z,,,,,,,,,,,,,,,11511350570,2026-03-15 19:55:22 UTC
11511350938,2026-03-15 19:55:27,2026-03-15T19:55:28Z,2026-03-15T19:55:28Z,,,,,,,,,,,,,,,11511350938,2026-03-15 19:55:28 UTC
11511348778,2026-03-15 19:55:30,2026-03-15T19:55:31Z,2026-03-15T19:55:31Z,,,,,,,,,,,,,,,11511348778,2026-03-15 19:55:31 UTC
11511354170,2026-03-15 19:55:31,2026-03-15T19:55:32Z,2026-03-15T19:55:32Z,,,,,,,,,,,,,,,11511354170,2026-03-15 19:55:32 UTC
11511350561,2026-03-15 19:55:40,2026-03-15T19:55:41Z,2026-03-15T19:55:41Z,,,,,,,,,,,,,,,11511350561,2026-03-15 19:55:41 UTC
11511364376,2026-03-15 19:55:46,2026-03-15T19:55:48Z,2026-03-15T19:55:48Z,,,,,,,,,,,,,,,11511364376,2026-03-15 19:55:48 UTC
11511348948,2026-03-15 19:56:05,2026-03-15T19:56:07Z,2026-03-15T19:56:07Z,,,,,,,,,,,,,,,11511348948,2026-03-15 19:56:07 UTC
11511354749,2026-03-15 19:56:25,2026-03-15T19:56:26Z,2026-03-15T19:56:26Z,,,,,,,,,,,,,,,11511354749,2026-03-15 19:56:26 UTC
11511362565,2026-03-15 19:57:11,2026-03-15T19:57:12Z,2026-03-15T19:57:11Z,,,,,,,,,,,Très bonne présentation,Pas vraiment et à evoute Des commentaires merci,,,11511362565,2026-03-15 19:57:11 UTC
11511358690,2026-03-15 19:57:15,2026-03-15T19:57:17Z,2026-03-15T19:57:17Z,,,,,,,,,,,Interactif. Vidéos font différentes des autres présentations. Viens balancer les autres ateliers plus physique,Gérer davantage les interactions des gens dans la salle pour éviter de sortir du sujet. Valider la définition de sinistre pour quelle soit la même dans toutes les présentations (différente de celle donnée le samedi). Grosseur du texte de la présentation difficile à lire de l’arrière de la salle.,,,11511358690,2026-03-15 19:57:17 UTC
11511358595,2026-03-15 19:57:51,2026-03-15T19:57:53Z,2026-03-15T19:57:53Z,,,,,,,,,,,"Presentation avec des images, vidéos et photos en appui qui accostent l’auditoire","Juste penser à citer les sources scientifiques ( origine des images , vidéos et articles)",,,11511358595,2026-03-15 19:57:53 UTC
11511365918,2026-03-15 19:59:47,2026-03-15T19:59:48Z,2026-03-15T19:59:48Z,,,,,,,La manipulation réelle des sacs de sable,Je trouve important de permettre aux chefs d’équipe de participer à la ligne pendant quelques minutes pour qu’ils puissent apprécier le travail et la lourdeur des sacs.,,,,,,,11511365918,2026-03-15 19:59:48 UTC
11511362710,2026-03-15 19:59:50,2026-03-15T19:59:52Z,2026-03-15T19:59:52Z,,,Plus concis que la journée 1,Aucun,,,"Bonne durée, pertinent, bon correctifs et point de vigilance durant la réalisation",Aucune,,,"Trop long, beaucoup de répétition encore sur les EPI.",Prévoir 45 minutes. Se concentrer sur le sujet des débris,,,11511362710,2026-03-15 19:59:52 UTC
11511374362,2026-03-15 20:00:08,2026-03-15T20:00:10Z,2026-03-15T20:00:10Z,,,,,,,,,,,,,,,11511374362,2026-03-15 20:00:10 UTC
11511367817,2026-03-15 20:00:47,2026-03-15T20:00:49Z,2026-03-15T20:00:49Z,,,,,,,,,,,,,,,11511367817,2026-03-15 20:00:49 UTC
11511368397,2026-03-15 20:01:08,2026-03-15T20:01:10Z,2026-03-15T20:01:10Z,,,,,,,,,,,Très bien,J’aurais aimé recevoir une copie de la présentation car beaucoup de contenu important et pertinent.,,,11511368397,2026-03-15 20:01:10 UTC
11511367389,2026-03-15 20:01:30,2026-03-15T20:01:32Z,2026-03-15T20:01:32Z,,,,,,,,,,,,,,,11511367389,2026-03-15 20:01:32 UTC
11511612136,2026-03-15 21:35:36,2026-03-15T21:35:38Z,2026-03-15T21:35:38Z,,,,,,,,,,,,,,,11511612136,2026-03-15 21:35:38 UTC
11511651300,2026-03-15 21:58:40,2026-03-15T21:58:41Z,2026-03-15T21:58:41Z,,,Très clair et efficace.,,,,Grand souci que les bénévoles fassent les gestes pour ne pas se blesser.,Peut-être proposer des étirements post activité... à faire valider par un professionnel de santé,,,Beaucoup d'exemples concrets,,,,11511651300,2026-03-15 21:58:41 UTC
11511767722,2026-03-15 22:48:36,2026-03-15T22:48:37Z,2026-03-15T22:48:37Z,,,,De savoir que les PowerPoint sont disponibles avant la formation,,,La pratique,"La pratique. La manière de passer les sacs de l'un à l'autre. Les personnes allaient vite. Laissaient tomber les sacs dans les bras. Cela donnait un coup, mouvement des bras vers le bas. De plus lorsque la danse était effectuée, certaines personnes faisaient le mouvement sans plus. Laissant les autres faire les pas de plus. Le résultat était de recevoir le sac a bout de bras et non collé sur le corps.",,,L'interaction entre l'animatrice et les futurs réservistes,,,,11511767722,2026-03-15 22:48:37 UTC
11516542171,2026-03-16 14:44:58,2026-03-16T14:45:00Z,2026-03-16T14:45:00Z,,,,,,,,,,,Très bien,J’aurais aimé recevoir une copie de la présentation car beaucoup de contenu important et pertinent.,,,11516542171,2026-03-16 14:45:00 UTC
11516511934,2026-03-16 14:44:58,2026-03-16T14:45:00Z,2026-03-16T14:45:00Z,,,,,,,,,,,,,,,11516511934,2026-03-16 14:45:00 UTC
11520578808,2026-03-16 20:16:00,2026-03-16T20:16:02Z,2026-03-16T20:16:02Z,,,,,,,Ce fut une bonne mise en situation,"Le port d'un casque à sangle pour les participants qui place les sacs sur la digue,  les casques de construction avait tendance à tomber.",,,Bien structuré,"Formation trop participative, ce qui entraine des commentaires et des discussions qui s'éloignent trop du mandat de la RIUSC",,,11520578808,2026-03-16 20:16:02 UTC
11520659833,2026-03-16 20:27:17,2026-03-16T20:27:18Z,2026-03-16T20:27:18Z,,,,,,,,,,,Formatrice sympatique,"L'objectif est de nous former sur le ramassage des débris, donc la 1er heure est 100% inutile car comme volontaire, je n'ai aucunement besoin de savoir quels genres de sinistres engendrent des débris. Prendre le dernier 15 minutes et aller plus en détails.",,,11520659833,2026-03-16 20:27:18 UTC
11520693635,2026-03-16 20:29:14,2026-03-16T20:29:15Z,2026-03-16T20:29:15Z,,,,"Le contenu des 2 journées est très peu liés à la formation de bras de dernier recours. Si vous dégraissez l'inutile, ça entre facilement dans une journée, voir une demi journée ei la théorie est en ligne.",,,,,,,,,,,11520693635,2026-03-16 20:29:15 UTC
11529614206,2026-03-17 18:11:36,2026-03-17T18:11:38Z,2026-03-17T18:11:38Z,,,,,,,La démonstration,,,,La volonté des formateurs…,"Indiquer les zones de danger et procédure à prendre. Ex.: électricité, gaz, produit chimiques, 2e vague lors d’embacle,etc…",,,11529614206,2026-03-17 18:11:38 UTC
11529682396,2026-03-17 18:16:38,2026-03-17T18:16:39Z,2026-03-17T18:16:39Z,,,Le formateur,,,,,,,,,,,,11529682396,2026-03-17 18:16:39 UTC
11529729939,2026-03-17 18:20:36,2026-03-17T18:20:41Z,2026-03-17T18:20:41Z,,,,,,,,,,,,,,,11529729939,2026-03-17 18:20:41 UTC
